name,start,end,n_days,cagr,bench_cagr,excess_cagr,vol,sharpe,bench_sharpe,maxdd,bench_maxdd,t_excess,half1_ex,half2_ex,win12,verdict
VolMgd t=0.15 cap=1.0,1993-02-01,2026-07-29,8430,0.08177398513333389,0.10729740714838965,-0.025523422015055752,0.1148751656574161,0.7419226302117231,0.6420880341020366,-0.422523335260776,-0.551894311126672,-1.6899249339326048,-0.26008116431025563,-0.38053243417278215,0.18892149669845928,REJECT
VolMgd t=0.15 cap=1.5,1993-02-01,2026-07-29,8430,0.09956321774605281,0.10729740714838965,-0.007734189402336833,0.1450455032033039,0.7272570530087916,0.6420880341020366,-0.4665333959996072,-0.551894311126672,-0.6464902337043599,-0.09091046720065843,-0.12991508846728206,0.4641721692345317,REJECT
VolMgd t=0.15 cap=2.0,1993-02-01,2026-07-29,8430,0.10987928632797916,0.10729740714838965,0.002581879179589519,0.16842421752168996,0.7036899028082622,0.6420880341020366,-0.4814445138287975,-0.551894311126672,-0.028223171665978222,0.0729823429562968,0.0074958807658112026,0.47456590853509417,REJECT
VolMgd t=0.17 cap=1.0,1993-02-01,2026-07-29,8430,0.0855364476323699,0.10729740714838965,-0.02176095951601975,0.12636800067548057,0.7129488625005068,0.6420880341020366,-0.46571888881515666,-0.551894311126672,-1.5813128902841926,-0.26866653147121444,-0.29607033252910164,0.2306187331865982,REJECT
VolMgd t=0.17 cap=1.5,1993-02-01,2026-07-29,8430,0.1066063986555228,0.10729740714838965,-0.0006910084928668514,0.1622515689385727,0.705863441213425,0.6420880341020366,-0.5288126793519421,-0.551894311126672,-0.2330687147366487,-0.09703406425891703,0.08457476506201411,0.553558327219369,REJECT
VolMgd t=0.17 cap=2.0,1993-02-01,2026-07-29,8430,0.12169191617498543,0.10729740714838965,0.014394509026595781,0.19058656922376532,0.6984229971344565,0.6420880341020366,-0.5662581397447304,-0.551894311126672,0.607587410077478,0.08462035791617195,0.42025695299186383,0.5767913915382734,REJECT
VolMgd t=0.20 cap=1.0,1993-02-01,2026-07-29,8430,0.0956539956095972,0.10729740714838965,-0.011643411538792448,0.13973254373006608,0.7239219174876387,0.6420880341020366,-0.5062508171028495,-0.551894311126672,-1.1187190642063676,-0.1633610650664219,-0.1607586756373901,0.28955734898508195,REJECT
VolMgd t=0.20 cap=1.5,1993-02-01,2026-07-29,8430,0.1116401347728968,0.10729740714838965,0.004342727624507159,0.18509038735951389,0.6648672649862591,0.6420880341020366,-0.6197846346236816,-0.551894311126672,0.2093243393831698,-0.13695774113752013,0.32079318527245415,0.5903643922719491,REJECT
VolMgd t=0.20 cap=2.0,1993-02-01,2026-07-29,8430,0.13084582077466855,0.10729740714838965,0.023548413626278908,0.2204948036019561,0.6686212959100655,0.6420880341020366,-0.6602769423845871,-0.551894311126672,1.2286805337804787,0.030117922563585475,0.9626289150377216,0.6043042308632918,REJECT
VolMgd win=10 cap=2,1993-02-01,2026-07-29,8430,0.1258899364416861,0.10729740714838965,0.018592529293296467,0.1926374531536147,0.7123915832648888,0.6420880341020366,-0.5771866707707097,-0.551894311126672,0.7739920953097637,0.1936399156466193,0.46232101701336537,0.5827830765468329,REJECT
VolMgd win=20 cap=2,1993-02-01,2026-07-29,8430,0.12169191617498543,0.10729740714838965,0.014394509026595781,0.19058656922376532,0.6984229971344565,0.6420880341020366,-0.5662581397447304,-0.551894311126672,0.607587410077478,0.08462035791617195,0.42025695299186383,0.5767913915382734,REJECT
VolMgd win=40 cap=2,1993-02-01,2026-07-29,8430,0.127854940468352,0.10729740714838965,0.02055753331996235,0.19241500582295754,0.7221135336421577,0.6420880341020366,-0.4748886444033913,-0.551894311126672,0.8839565461079616,0.5188857335419328,0.21821723896516954,0.5720224993886036,REJECT
VolMgd win=60 cap=2,1993-02-01,2026-07-29,8430,0.12633660661552581,0.10729740714838965,0.01903919946713617,0.19259656602130915,0.7146153177347968,0.6420880341020366,-0.4189328947774903,-0.551894311126672,0.8442467486942058,0.697361935907302,0.04208745238688061,0.5819271215456102,REJECT
Overnight SPY (1bp/side),1993-02-01,2026-07-29,8430,0.04554678198570472,0.10729740714838965,-0.061750625162684925,0.10595276859793411,0.473698826249116,0.6420880341020366,-0.38934695295889876,-0.551894311126672,-2.6258834035424385,-0.2662800034343622,-0.8001016981790283,0.2487160674981658,REJECT
Overnight SPY (2.5bp/side),1993-02-01,2026-07-29,8430,-0.03058230106379589,0.10729740714838965,-0.13787970821218554,0.10595276859793408,-0.23982665307917206,0.6420880341020366,-0.82824947137304,-0.551894311126672,-5.503523814343301,-0.7928004805663847,-0.9435551171092054,0.12386891660552703,REJECT
Overnight QQQ (1bp/side),1999-03-11,2026-07-29,6888,0.08176288706505841,0.0841792741980465,-0.002416387132988085,0.14286120802653832,0.6218116623877938,0.5164143930544156,-0.3899692422590506,-0.5518943111266716,-0.3220663171281013,1.3896083593790642,-0.6062807594275379,0.32836045810729353,REJECT
TOM 3+2 SPY,1993-02-01,2026-07-29,8430,0.050391704574237695,0.10729740714838965,-0.05690570257415195,0.08885067894142681,0.5979613462904183,0.6420880341020366,-0.19012343520683372,-0.551894311126672,-2.301472833072805,-0.2781131115479448,-0.7628427250441517,0.3060650525800929,REJECT
TOM 4+3 SPY,1993-02-01,2026-07-29,8430,0.0746146035238493,0.10729740714838965,-0.032682803624540346,0.10617765890990928,0.7308702372754275,0.6420880341020366,-0.21759022546419182,-0.551894311126672,-1.5498273995303702,0.039654525770986604,-0.6469438370122591,0.367816091954023,REJECT
TOM 5+4 SPY,1993-02-01,2026-07-29,8430,0.07807134764816603,0.10729740714838965,-0.02922605950022361,0.12057295520402346,0.6838586076054247,0.6420880341020366,-0.24324106653419753,-0.551894311126672,-1.4766065027334083,0.17697947677422654,-0.6527660452830193,0.35265346050379065,REJECT
TOM 2+1 SPY,1993-02-01,2026-07-29,8430,0.03724793229922074,0.10729740714838965,-0.0700494748491689,0.07097660841421852,0.550973061944935,0.6420880341020366,-0.18165127908879974,-0.551894311126672,-2.651392151292849,-0.3951859778443181,-0.8142441355109422,0.2549523110785033,REJECT
SectorMom top2 skip21,1998-12-22,2026-07-29,6941,0.08815369028143794,0.08636504625553121,0.0017886440259067271,0.2031246455404415,0.5177665453531024,0.526765178287736,-0.4952646522948596,-0.5518943111266716,0.16289202453362983,0.35304591935437957,-0.226667653083231,0.44386305875317683,REJECT
SectorMom top2 skip0,1998-12-22,2026-07-29,6941,0.08606624863231449,0.08636504625553121,-0.00029879762321671777,0.19337632996375806,0.5239496861332772,0.526765178287736,-0.4573936632776736,-0.5518943111266716,-0.002141351385791252,0.06984403862959043,-0.07233965723886038,0.43638809986545074,REJECT
SectorMom top3 skip21,1998-12-22,2026-07-29,6941,0.09644480711647052,0.08636504625553121,0.010079760860939313,0.18511337356877397,0.5901262518022247,0.526765178287736,-0.44484402503220366,-0.5518943111266716,0.4158254921683546,0.35986000258215567,-0.05161834882016736,0.5169681566751383,REJECT
SectorMom top3 skip0,1998-12-22,2026-07-29,6941,0.08479246049010936,0.08636504625553121,-0.0015725857654218522,0.18057525348279088,0.5412324677336663,0.526765178287736,-0.4441345906171945,-0.5518943111266716,-0.18793650443951876,0.021193000489668545,-0.05905605178355389,0.44371355957542236,REJECT
SectorMom top4 skip21,1998-12-22,2026-07-29,6941,0.08391042404079196,0.08636504625553121,-0.002454622214739244,0.18033790282277418,0.5371499700250921,0.526765178287736,-0.48656254500609775,-0.5518943111266716,-0.27208682814377166,0.10716159566681038,-0.15134659569769948,0.43564060397667814,REJECT
SectorMom top4 skip0,1998-12-22,2026-07-29,6941,0.08918340263903035,0.08636504625553121,0.002818356383499143,0.1769262090560668,0.5715427433805447,0.526765178287736,-0.45338622157642083,-0.5518943111266716,-0.014910424090363836,0.13790347269321335,-0.056183538662402666,0.45567349379578415,REJECT
